,0
1088,0.10324680805206299
1089,0.09469074010848999
1090,0.10134229063987732
1091,0.10954102873802185
1092,0.09947389364242554
1093,0.09142424911260605
1094,0.10316063463687897
1095,0.10695195198059082
1096,0.1059228777885437
1097,0.09886988997459412
1098,0.09911148995161057
1099,0.10085888206958771
1100,0.09235557913780212
1101,0.091982901096344
1102,0.10213623940944672
1103,0.08864815533161163
1104,0.09257874637842178
1105,0.09227684885263443
1106,0.09832725673913956
1107,0.09234384447336197
1108,0.09818583726882935
1109,0.10092371702194214
1110,0.09717313945293427
1111,0.09125620126724243
1112,0.1002357006072998
1113,0.09239311516284943
1114,0.09636181592941284
1115,0.10104832798242569
1116,0.08944417536258698
1117,0.09280288964509964
1118,0.08922626823186874
1119,0.0945858359336853
1120,0.08968512713909149
1121,0.09749065339565277
1122,0.10283524543046951
1123,0.09845195710659027
1124,0.09769748151302338
1125,0.10467280447483063
1126,0.09431935846805573
1127,0.08418378233909607
1128,0.09714188426733017
1129,0.10336589813232422
1130,0.09889112412929535
1131,0.0905565693974495
1132,0.09899352490901947
1133,0.10445857793092728
1134,0.10554590821266174
1135,0.10265953838825226
1136,0.09471666067838669
1137,0.08903182297945023
1138,0.08974835276603699
1139,0.10203050076961517
1140,0.09463661164045334
1141,0.10021703690290451
1142,0.08892237395048141
1143,0.0895988792181015
1144,0.10367344319820404
1145,0.08818425238132477
1146,0.09245532751083374
1147,0.07991641759872437
1148,0.09134465456008911
1149,0.08743124455213547
1150,0.08676517754793167
1151,0.1030975952744484
1152,0.10112882405519485
1153,0.09623496979475021
1154,0.10724318027496338
1155,0.10205918550491333
1156,0.09104079753160477
1157,0.08742032945156097
1158,0.08805938810110092
1159,0.09082745760679245
1160,0.10032859444618225
1161,0.09207649528980255
1162,0.08753182739019394
1163,0.08564707636833191
1164,0.09522934257984161
1165,0.09220486134290695
1166,0.0904669463634491
1167,0.10149611532688141
1168,0.10192515701055527
1169,0.09943000227212906
1170,0.10038381814956665
1171,0.09776805341243744
1172,0.09107144176959991
1173,0.10465751588344574
1174,0.08534000813961029
1175,0.10045625269412994
1176,0.09964204579591751
1177,0.09112168848514557
1178,0.10104520618915558
1179,0.09743553400039673
1180,0.09448841214179993
1181,0.0926315039396286
1182,0.09428875893354416
1183,0.08803747594356537
1184,0.09895056486129761
1185,0.09256674349308014
1186,0.09092316031455994
1187,0.08978240191936493
1188,0.09431923925876617
1189,0.08928383886814117
1190,0.09991784393787384
1191,0.09837712347507477
1192,0.09962767362594604
1193,0.09458599239587784
1194,0.0989353135228157
1195,0.0934971272945404
1196,0.10256630182266235
1197,0.09740529954433441
1198,0.10650335997343063
1199,0.09986705332994461
1200,0.1011914387345314
1201,0.10095898807048798
1202,0.0998275876045227
1203,0.09616453945636749
1204,0.08885930478572845
1205,0.10203668475151062
1206,0.09394733607769012
1207,0.10392516851425171
1208,0.10338406264781952
1209,0.10238297283649445
1210,0.10320664197206497
1211,0.09341825544834137
1212,0.10559947788715363
1213,0.09388457238674164
1214,0.088900625705719
1215,0.10266149044036865
1216,0.09360836446285248
1217,0.09570764750242233
1218,0.09976545721292496
1219,0.10524097084999084
1220,0.0935257151722908
1221,0.09324955195188522
1222,0.09978051483631134
1223,0.09877355396747589
1224,0.0973873883485794
1225,0.10350991040468216
1226,0.08930172771215439
1227,0.09363679587841034
1228,0.09837543964385986
1229,0.09242041409015656
1230,0.09484485536813736
1231,0.08163163810968399
1232,0.08877740800380707
1233,0.08503986895084381
1234,0.09704037010669708
1235,0.09142132848501205
1236,0.09628807753324509
1237,0.0926828533411026
1238,0.08306241035461426
1239,0.09870932996273041
1240,0.09116315096616745
1241,0.09124326705932617
1242,0.09492675215005875
1243,0.09559646248817444
1244,0.10249393433332443
1245,0.09354861825704575
1246,0.0878826156258583
1247,0.08914543688297272
1248,0.09261645376682281
1249,0.09921323508024216
1250,0.08587822318077087
1251,0.10130134224891663
